left_hand_active_crop,right_hand_active_crop,left_hand_active,right_hand_active,iou,time,id,path_l,hand_in_focus
True,False,True,True,0.4357,10.133,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.7567,10.667,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,11.2,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,11.733,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,12.267,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.088,12.8,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.0981,13.333,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,13.867,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,False,True,,14.4,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,14.933,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.4869,15.467,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,False,False,True,0.0284,16.0,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,False,True,True,0.135,16.533,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.7595,17.067,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,17.6,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,18.133,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,18.667,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.067,19.2,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,False,True,True,0.1904,19.733,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,20.267,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,20.8,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,21.333,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.4704,21.867,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,False,False,True,0.0509,22.4,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.4296,22.933,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,23.467,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,24.0,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,24.533,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,25.067,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,False,True,,25.6,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,26.133,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.6898,26.667,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,27.2,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.496,27.733,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,False,True,0.0812,28.267,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,28.8,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,29.333,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.5398,29.867,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.259,30.4,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.0595,30.933,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.2269,31.467,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,32.0,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,32.533,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,33.067,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.2803,33.6,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,True,True,True,0.1087,34.133,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,34.667,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,35.2,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.5813,35.733,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.1804,36.267,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.0213,36.8,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.055,37.333,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,37.867,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,38.4,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,38.933,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.2459,39.467,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.3991,40.0,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.8106,40.533,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.5473,41.067,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.1584,41.6,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.13,42.133,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.6614,42.667,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.8167,43.2,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,43.733,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,44.267,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.1136,44.8,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,False,False,True,0.0572,45.333,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,False,False,True,0.0572,45.867,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,True,False,True,0.0625,46.4,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,False,False,True,0.0611,46.933,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.2967,47.467,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.6122,48.0,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,48.533,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.619,49.067,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.5596,49.6,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,False,True,True,0.1491,50.133,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,0.4863,50.667,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,51.2,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,51.733,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
True,True,True,True,,52.267,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,False,False,True,0.0534,52.8,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,True,False,True,0.0493,53.333,C00024_RTT left side1_1,C00024/C00024_RTT left side1_1.csv,left
False,True,False,False,0.3066,0.0,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,,0.533,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.1338,1.067,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0365,1.6,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0,2.133,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0293,2.667,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
True,False,False,True,0.1031,3.2,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.1183,3.733,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,,4.267,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,,4.8,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,,5.333,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
True,False,False,False,0.3084,5.867,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.2601,6.4,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.1374,6.933,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0919,7.467,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0359,8.0,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0,8.533,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0,9.067,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0327,9.6,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0998,10.133,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.1846,10.667,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.2581,11.2,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,True,0.2579,11.733,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,True,,12.267,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,,12.8,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,False,,13.333,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,False,0.2856,13.867,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.2272,14.4,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.2697,14.933,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.3042,15.467,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,,16.0,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,False,,16.533,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,False,,17.067,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,False,,17.6,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.351,18.133,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.3396,18.667,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.335,19.2,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.3523,19.733,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,,20.267,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,,20.8,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,False,0.155,21.333,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,False,0.1655,21.867,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,False,0.139,22.4,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.1228,22.933,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.1287,23.467,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.1174,24.0,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.097,24.533,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0609,25.067,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0523,25.6,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0,26.133,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0,26.667,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,True,0.067,27.2,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0623,27.733,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0,28.267,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0,28.8,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0731,29.333,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.1075,29.867,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,False,0.1233,30.4,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0892,30.933,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0729,31.467,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0208,32.0,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0,32.533,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,True,0.0504,33.067,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0474,33.6,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0,34.133,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0278,34.667,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.111,35.2,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,,35.733,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0963,36.267,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0653,36.8,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0153,37.333,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0494,37.867,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0687,38.4,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0216,38.933,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0127,39.467,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0642,40.0,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0766,40.533,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0873,41.067,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,False,False,True,0.1083,41.6,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0793,42.133,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0829,42.667,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.074,43.2,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0688,43.733,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0726,44.267,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0874,44.8,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0719,45.333,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0637,45.867,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0581,46.4,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0766,46.933,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0824,47.467,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0935,48.0,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.1228,48.533,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.079,49.067,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0677,49.6,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0858,50.133,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
True,True,False,True,0.1378,50.667,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.2177,51.2,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.127,51.733,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.0929,52.267,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
False,True,False,True,0.1099,52.8,C00024_RTT right side1_1,C00024/C00024_RTT right side1_1.csv,right
